geo,urban_built_area_2000,urban_population_2000,urban_built_area_2005,urban_population_2005,urban_builtuparea_growthrate_2000-2005,urban_population_growthrate_2000-2005,rateratio_2000-2005,urban_built_area_2010,urban_population_2010,urban_builtuparea_growthrate_2005-2010,urban_population_growthrate_2005-2010,rateratio_2005-2010,urban_built_area_2015,urban_population_2015,urban_builtuparea_growthrate_2010-2015,urban_population_growthrate_2010-2015,rateratio_2010-2015,urban_built_area_2020,urban_population_2020,urban_builtuparea_growthrate_2015-2020,urban_population_growthrate_2015-2020,rateratio_2015-2020
ROU,205901250.09803918,5904630.484520042,225902470.08235288,5793634.450687692,0.0971398666826461,-0.01879813379064872,-5.1675271473474185,260563447.01176503,5828276.589996183,0.15343336846549963,0.005979345021393225,25.66056447930959,290978263.38431346,5833145.674006518,0.11672710321173765,0.0008354243205773928,139.72193571173892,312445693.90980405,5913095.135391917,0.07377674976751505,0.01370606287815979,5.382782088726307
RUS,2169717147.149019,60451255.5333448,2352512194.725487,60974046.648185484,0.08424833062533468,0.008648143206096286,9.741782555814522,2574628588.0588217,62018081.88809483,0.09441668095550639,0.017122616872278933,5.514150182754163,2852648703.682352,64347424.35992126,0.10798455237893076,0.03755908601026214,2.875058044528201,3081856325.239215,66713889.57810514,0.08034905288582829,0.036776378257928004,2.1848005891800177
RWA,54982318.490196064,1494931.6977409227,63678881.219607905,1922411.9081618479,0.15817017121536137,0.2859530044529226,0.5531334476375521,72755204.68235306,2297667.4719451587,0.1425327092579383,0.19520039497784783,0.7301865822254792,84174340.76078439,2710745.6327841636,0.15695284108246155,0.1797815244732961,0.8730198586438985,93343032.03921553,3145779.6660598107,0.10892501438755203,0.16048500752497039,0.6787239261001002
SAU,736198387.1803927,12591669.993324615,787212572.8627461,14734274.799995339,0.06929407422058537,0.17016049561389476,0.4072277409077259,859911923.1058841,18187784.167522125,0.0923503418889289,0.2343861109152029,0.3940094467557413,936226050.1568629,20770988.92674026,0.088746446002682,0.1420296576770993,0.624844468783025,1130787488.596077,24070053.929789208,0.20781459606535807,0.1588304251995331,1.3084054632749855
SDN,330135682.0862745,7057668.297475535,342652323.9333333,8031329.030222386,0.03791362923256442,0.13795784835837643,0.2748203866885143,359969472.64313745,9195865.964565149,0.05053854154852724,0.14499928093601175,0.3485433943002098,383182355.62745166,10269622.49652936,0.06448569878403754,0.11676513512721542,0.5522684379526515,436827702.4235307,11504717.03934497,0.13999952244209185,0.12026679103667283,1.164074647999895
SEN,119383219.21176468,3747598.836332936,130245601.34509787,4332874.232091692,0.09098751235770623,0.15617343833190386,0.5826055527082473,145587207.0745098,5022803.6074211905,0.11778981839672968,0.15923134122368357,0.7397401635351546,160951094.6823526,5734526.085399066,0.10553047837492856,0.14169824934550615,0.7447549907099497,179310728.0588234,6364819.5505391285,0.11406963967970972,0.10991204081273269,1.0378266005820118
SGP,143621577.40784335,4742545.797851082,148657061.08627447,5222350.445267541,0.0350607740794534,0.10117027180504319,0.3465521388241014,155526263.63921565,6216132.939800954,0.04620838393242935,0.1902941031914034,0.24282614730290195,163643410.5333333,6869224.7720512925,0.052191486532123764,0.10506400660589002,0.4967589588307005,171347727.76862764,7287285.439692631,0.047079911193399465,0.06085994875903549,0.7735778973427053
SLE,30507059.866666656,1046661.6350408763,38594059.32156865,1349851.853066573,0.2650861633420861,0.2896735753707604,0.9151202797935427,49294531.023529455,1652097.1585679934,0.2772569636379437,0.22390998302131024,1.2382519077389964,60099162.560784325,1944458.9949373775,0.21918519788934723,0.17696406948777624,1.238585880872769,62848994.28235289,2406986.8164918395,0.04575490912685149,0.23786967108008258,0.19235284985721185
SLV,60097742.85490197,1908965.7679835663,63247992.745098,1958979.7300741684,0.05241877216257345,0.026199507046913532,2.0007541389504393,65867158.317647174,1950358.8555148402,0.041411046562456616,-0.004400696151665541,-9.410112658376491,68652302.05882342,1958350.8233880398,0.042284255345353954,0.004097690971382778,10.319044466909862,73638977.49411748,2021300.603683386,0.07263668203028828,0.032144281577924864,2.2597077447259433
SOM,47850787.643137224,2585480.66934755,56101690.45098037,3115708.0788246817,0.17242982225030304,0.20507885275001328,0.8407976733734281,64951485.58823521,3602748.647892898,0.15774560563353193,0.15631777969774993,1.0091341236968872,73782054.69019607,4352304.677850343,0.13595638378378153,0.2080511584941765,0.6534757353326012,80258341.53725499,6484981.371268283,0.08777590803417232,0.4900108910737597,0.17913052471513272
SRB,55211880.41960785,1637735.5327356805,61311179.76078427,1731316.5857028575,0.11047077720994132,0.05714051572835988,1.9333178183954096,69986040.43137246,1824922.9729800741,0.14148905149818683,0.054066591893253045,2.6169404533124125,79515166.027451,1939036.5973726748,0.13615751851860636,0.06253065257119031,2.177452384070242,83517351.93333337,2060462.7476241258,0.050332359294838175,0.06262189708847117,0.8037501518634841
SSD,16444630.117647063,544742.1678640076,21147214.462745097,748730.8825678987,0.2859647381215097,0.37446837556885426,0.7636552424142656,28130618.592156876,995408.1551908543,0.3302280847302322,0.3294605289646052,1.0023297351219558,35633386.17254903,1091026.0929473343,0.2667117879335938,0.09605902589591168,2.7765406264123396,41526670.439215705,901179.006685308,0.1653865910505776,-0.17400783307497905,-0.9504548624504358
SUR,21760085.815686256,206407.50020162264,24654639.188235246,236093.93523601384,0.133021229652614,0.14382440078675898,0.9248863817610318,28071422.349019516,258137.8185562331,0.13858581075543375,0.09336912148201883,1.4842788338982371,30623033.84313726,273975.76353018696,0.09089712172019197,0.06135460918719933,1.4815043714622214,31666982.81568622,296575.6972533209,0.03409031834979051,0.08248880642555029,0.4132720526215699
SVK,30771276.596078455,615055.9306591357,31743882.22745098,599555.9393609605,0.031607581451348586,-0.025200946004315966,-1.2542220219009004,32744121.909803938,584416.1530948218,0.03150968350959873,-0.025251665895054717,-1.2478259311901312,33704108.74901965,576285.6238957349,0.029317837316269097,-0.013912225314155138,-2.1073434805889293,34769002.1843137,573205.0691667155,0.03159535958134545,-0.005345534577445508,-5.910608026867174
SVN,28024760.439215705,531339.4956548095,28736360.890196092,530697.7974019302,0.025391847774178595,-0.0012076991417483527,-21.024977907510575,29910666.91764706,539805.3225843031,0.04086481346535436,0.017161415078335438,2.3812030231086294,31168720.768627394,547228.5125077142,0.04206037446253303,0.013751605649001018,3.058579160578859,31903906.858823508,556528.1981006666,0.023587303940176756,0.016994153960172755,1.3879657672547636
SWE,123593286.3647059,2303040.5054512303,132843344.1686275,2467638.823145046,0.074842720636346,0.0714700055445035,1.0471906370532231,141376126.28627473,2707749.5028713197,0.06423191294263086,0.09730381831983369,0.6601170853491399,152867525.2862745,3008328.09600461,0.08128245766707914,0.11100679468856123,0.73222957112782,162393157.51764694,3324895.614988975,0.06231298775546884,0.10523038341622434,0.5921577564627734
SYR,143584611.0941176,6059887.196063626,159498465.90196067,7366147.618744415,0.11083259331608845,0.215558537711611,0.5141647113248091,173021878.82745078,9740185.701075302,0.08478710343084166,0.32229032123789425,0.2630767908424318,185722347.69019574,6974844.41121351,0.07340383163571314,-0.28391053053090176,-0.258545646399416,194186110.82352936,8345716.992074002,0.04557213086414384,0.19654525607145154,0.23186583983271858
TCD,57395451.48627461,1099832.928128139,62387644.027451105,1316668.8968185668,0.08697888790665437,0.19715355227586406,0.4411733235470721,67344291.47058825,1541739.4172422625,0.07944918453654347,0.17093934623011736,0.4647799718947651,72760951.5803921,1790639.621872876,0.08043235724247706,0.1614411630441582,0.4982146791179694,77762648.34117638,2077686.9006437557,0.06874149735738398,0.16030432660182592,0.4288187275701453
TGO,78972776.38823551,1211142.5479599698,90002883.59999993,1594255.8507772498,0.13966974084258696,0.31632387406634355,0.4415403081883526,101797186.2509803,1835914.751035088,0.1310436085958959,0.1515810025975579,0.864512084959696,111725807.86666662,2053278.4778723824,0.09753336002045636,0.11839532675182485,0.8237940018097298,117204060.98039196,2343013.7812189506,0.0490330141113241,0.14110862528827237,0.34748417406203214
THA,600352839.847058,11739504.99120145,751130473.5686296,14592604.086837793,0.2511483642852138,0.2430340204101187,1.0333876872933352,948778110.8980366,18004223.410452724,0.2631335623894751,0.2337909877711365,1.125507723364695,1101004607.564712,20349589.061131675,0.16044478147012706,0.13026752652476534,1.2316560063004243,1147778582.6274533,22918981.97686798,0.0424829966572071,0.12626264383116825,0.33646528670834047
TJK,67029905.09803915,1079628.7903950615,79333801.85882363,1268638.493800306,0.18355831986914758,0.17506915810950302,1.0484903329136632,88410970.45098054,1437537.609685863,0.11441741577329109,0.133134156586725,0.8594144335812003,104464858.07058817,1752446.434152904,0.18158252915579864,0.21906127696781189,0.8289120362540375,107658738.58823532,1983009.4306765029,0.030573731459903993,0.13156635890845259,0.23238259167131028
TKM,73328213.43137255,1215955.6242561352,83708172.09019607,1364448.1993566314,0.14155477370982267,0.12212006107651913,1.1591443081667472,91186958.4549019,1507600.1696781341,0.0893435632144421,0.10491565043583348,0.8515751734207159,99026513.41176467,1685056.7943537529,0.08597232641266296,0.11770801585509566,0.7303863359526772,109362967.94509801,1875349.0276701842,0.10438067722684602,0.11292926977539146,0.9243013563662635
TLS,7476051.333333321,140034.45395010314,7789797.015686267,159026.00519425317,0.04196676405284358,0.13562056128641792,0.3094424890648676,8043272.47843137,205208.97437102607,0.03253941819468223,0.2904114274917461,0.11204592903151873,8245438.27843137,258142.3372890851,0.025134769528462744,0.25794857695820544,0.09744100868808145,8345596.850980388,315917.58187964343,0.01214714963193836,0.22381158084060326,0.054273999523686216
TUN,201114815.8980394,2960426.9404634926,220610603.8078429,3278038.556236085,0.09693859610863989,0.10728574700879671,0.9035552141021265,240529080.9058819,3590136.2626941428,0.09028794062586615,0.09520867467050635,0.9483163266197157,268270379.9960783,4132844.636819394,0.11533449088865667,0.15116651135630907,0.7629632373853357,278765380.0549023,4534251.1127874,0.039120979584020506,0.09712595348779574,0.4027860543879882
TUR,739773602.2078424,27831868.181648035,835853684.1019615,32473712.428421363,0.1298776836688545,0.16678162660435777,0.7787289662125226,938995615.3215683,37088636.68370427,0.12339711265425853,0.14211261694994484,0.8683051181706243,1042805797.5686277,40792844.878049016,0.11055449094031035,0.09987447707864311,1.1069343657565045,1142975204.8823526,44293606.537920296,0.09605758574345925,0.08581803182241576,1.1193170444905136
TWN,488552456.09411824,15342631.897445578,542267288.086273,16363869.959322577,0.10994690809988827,0.06656211715846659,1.6517940353089147,596227177.2313709,17070303.532072388,0.0995079185682193,0.0431703242879507,2.3050074376205933,647262444.3529391,17749941.945427533,0.08559701581963203,0.03981407899854932,2.149918269433053,685770751.2901981,18414258.152723964,0.05949411598529446,0.03742638760954156,1.5896301990450958
TZA,303586887.3450973,4823809.224888446,338683437.45882326,6180496.409089797,0.11560627805979823,0.2812481010238803,0.41104731956921653,392043647.9098034,7993589.061400323,0.15755187455090006,0.2933571241371436,0.5370651045694224,450223281.7882353,10239588.63201062,0.14840090941051842,0.2809751105990481,0.5281638971299729,487714402.3686269,12781436.386970412,0.08327228310246673,0.24823729217144155,0.33545436454791777
UGA,111250861.18431404,1987535.4235735037,129028850.79215726,2563811.5295720133,0.1598009167622502,0.28994507426810523,0.5511420297986719,149935969.72549036,3200682.5051099956,0.16203445047348972,0.24840787561490432,0.6522919213909486,171373711.52156848,3933960.0764710703,0.14297931200449976,0.229100377869524,0.624090249584523,179368794.50980395,4654691.815477732,0.04665291378269088,0.1832076902145861,0.2546449536482208
UKR,747792781.5333332,18218655.323674414,802733607.9725491,18142649.25557814,0.07347065630475987,-0.004171881335144741,-17.6109170905291,854462922.4941181,18138464.31115798,0.06444144608847371,-0.0002306688709685486,-279.3677613190391,904010676.2901955,18136489.476943746,0.057987014406021165,-0.00010887549135116314,-532.5993360525181,943598139.858824,17956169.133630183,0.043790924827441555,-0.009942406083757183,-4.404459489839425
URY,97768657.19215688,1630952.8404451609,103535566.66274506,1647288.400656217,0.058985258018362206,0.010015961103202365,5.889126106879855,107435408.32156838,1670046.5539595797,0.037666685802054886,0.013815524527639896,2.7264028757429655,111515712.8509807,1690925.3368088116,0.03797914107795284,0.012501916667969305,3.0378654798794,116839207.1843137,1698637.8935181843,0.04773761649577425,0.004561145629249454,10.466146090500859
USA,16740461212.325481,135617422.57305193,18495942636.505867,152986102.55727556,0.1048645794112219,0.12807115527407836,0.8187993556145153,20586975874.741173,169477916.83820438,0.11305361826264455,0.10779942756404652,1.0487404322761953,22463265744.39212,184128301.3113954,0.0911396545596106,0.08644420905395785,1.054317640904342,23564249925.60386,195976048.3881824,0.04901264997439634,0.06434506261343409,0.7617157864753306
UZB,646121050.3058829,8669930.636375725,743329167.8431376,9632021.896177666,0.1504487703832509,0.11096873783111628,1.3557761701518083,837159617.5568625,10582106.786011158,0.12623001191515948,0.09863815718800631,1.279728002973155,912113584.1529429,11429102.973525578,0.0895336624272722,0.0800404120504712,1.1186057159577694,968447302.3176498,12390547.418551845,0.061761735756871404,0.08412247638798612,0.7341882741541814
VAT,79300096.17254914,2245363.3443433633,85169994.94117627,2335844.7728994773,0.07402133228003664,0.0402970097396751,1.8368939223586531,105487578.07451005,2629664.1268366957,0.2385532974067497,0.1257871915745931,1.8964832143921835,111093077.94117647,2704780.7096247408,0.053138956917818655,0.028565086324695434,1.8602764337483666,113934861.06274547,2786678.9006780926,0.025580199722918022,0.030279050261606735,0.8448151280145413
VEN,522288334.89803946,13232421.675167322,570163516.3333333,14656541.717663042,0.09166427476240673,0.10762353841612383,0.8517121450512898,640865785.2588241,16597524.674677854,0.12400349531336265,0.1324311692625058,0.9363618550219263,692379308.8784319,17787151.557273842,0.0803811418935452,0.07167495791772804,1.1214675840592823,719862884.2156866,16502226.06440278,0.03969439147708589,-0.07223896916454889,-0.549487235714402
VNM,430765710.5843146,14901941.612771373,582804229.6196091,18889629.194512416,0.3529494462989197,0.26759516882843537,1.3189679314622005,801650030.203923,23522437.919712596,0.3755048255692181,0.24525673201388448,1.5310683726633036,1049466230.8274465,28494027.610348426,0.309132653011295,0.21135520508567143,1.4626214333637544,1118485914.0941145,31340935.695858598,0.06576646416936147,0.0999124491785161,0.6582409370413377
YEM,57705465.160784215,2926617.936750546,61141905.81176468,3584487.8057552953,0.05955138982773194,0.22478843607963014,0.2649219455694606,64595707.556862645,4210911.63559089,0.0564882906288701,0.1747596487369274,0.32323417354714506,67652198.68235302,4898280.799235345,0.047317248174730354,0.16323523814529067,0.289871529654735,71981211.38039215,5938188.328669114,0.06398923881787076,0.2123005135998136,0.3014087800959844
ZAF,1295685064.5176454,15185761.891278597,1398518038.2509754,18115067.758501425,0.07936571667715599,0.19289818240237072,0.4114383852078255,1495141599.3294115,20558247.80098929,0.06908996411606974,0.1348700471374873,0.5122706307475302,1592930126.4156795,22946463.58281132,0.06540419123521628,0.11616825543406017,0.5630125974676553,1735654850.3176415,26816275.76949421,0.08959886032359315,0.16864525432065622,0.5312859865788634
ZMB,196575873.25490192,2589306.5854323404,209974101.77647072,3184391.4509844435,0.06815805164550987,0.22982402659464946,0.2965662583474058,224493470.72156867,3928934.4342462067,0.06914837983474095,0.23381013129889866,0.2957458663172423,237247922.76078445,4694974.5641790815,0.056814356329475034,0.19497401719299623,0.29139450039251635,247777882.45882368,5658418.810306642,0.04438378037415537,0.20520755394039486,0.21628726390378009
ZWE,112941058.09019636,2399271.363829381,122141318.2627452,2582170.72957982,0.08146072232829078,0.07623121273723729,1.0686006348748402,136203119.95686287,2774971.525246875,0.1151273123143187,0.07466616883943546,1.541893927380849,147882134.6549024,2871612.26258183,0.08574704237126443,0.03482584828554498,2.462166654727405,184677858.45098054,2913971.2905229945,0.24881791084463725,0.01475095662917949,16.867916915465674
